LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,TotalSF,OverallQual_TotalSF,OverallQual_GrLivArea,OverallQual_TotRmsAbvGrd,GarageArea_YearBuilt,IsRemod,BltRemodDiff,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
110.0,14230,1,1,3,3,0,2,8,5,2007,2007,0,12,13,640.0,2,4,2,2,4,3,6,0.0,6,0.0,1566.0,1566.0,0,1,1600,0,0,1600,0.0,0.0,2,0,3,1,2,7,6,1,2,2007.0,2,3.0,890.0,5,5,2,0,56,0,0,0,0,3,4,0,3166.0,25328.0,12800,56,1786230.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,256300
60.0,7200,1,1,3,3,0,2,5,7,1951,2000,0,13,14,0.0,3,4,1,4,4,2,1,234.0,5,486.0,180.0,900.0,4,1,900,0,0,900,0.0,1.0,1,0,3,1,2,5,6,0,3,2005.0,3,2.0,576.0,5,5,2,222,32,0,0,0,0,3,4,0,1800.0,9000.0,4500,25,1123776.0,1,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,134800
98.0,11478,1,1,3,3,0,2,8,5,2007,2008,0,12,13,200.0,2,4,2,0,4,3,2,1218.0,6,0.0,486.0,1704.0,0,1,1704,0,0,1704,1.0,0.0,2,0,3,1,2,7,6,1,2,2008.0,2,3.0,772.0,5,5,2,0,50,0,0,0,0,3,4,0,3408.0,27264.0,13632,56,1549404.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,306000
47.0,16321,1,1,0,3,0,2,5,6,1957,1997,0,8,8,0.0,3,4,1,4,4,1,1,1277.0,6,0.0,207.0,1484.0,4,1,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,6,2,2,1957.0,2,1.0,319.0,5,5,2,288,258,0,0,0,0,3,4,0,3084.0,15420.0,8000,30,624283.0,1,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,207500
60.0,6324,1,1,0,3,0,2,4,6,1927,1950,0,8,8,0.0,3,4,0,4,4,3,6,0.0,6,0.0,520.0,520.0,1,0,520,0,0,520,0.0,0.0,1,0,1,1,1,4,6,0,3,1920.0,3,1.0,240.0,1,5,2,49,0,87,0,0,0,3,4,0,1040.0,4160.0,2080,16,462480.0,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68500
50.0,8500,1,2,3,3,0,5,4,4,1920,1950,0,3,3,0.0,3,1,0,4,4,3,6,0.0,6,0.0,649.0,649.0,4,0,649,668,0,1317,0.0,0.0,1,0,3,1,3,6,6,0,3,1920.0,3,1.0,250.0,5,1,0,0,54,172,0,0,0,3,2,0,1966.0,7864.0,5268,24,480000.0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40000
71.0,8544,1,1,0,3,0,2,5,6,1966,2006,0,6,6,0.0,3,4,1,4,4,3,6,0.0,6,0.0,1228.0,1228.0,2,1,1228,0,0,1228,0.0,0.0,1,1,3,1,2,6,6,0,3,1966.0,3,1.0,271.0,5,5,2,0,65,0,0,0,0,3,2,0,2456.0,12280.0,6140,30,532786.0,1,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,149350
85.0,11049,1,1,3,3,0,2,8,5,2007,2007,0,12,13,0.0,2,4,2,0,4,0,6,0.0,6,0.0,1234.0,1234.0,0,1,1234,0,0,1234,0.0,0.0,2,0,3,1,2,7,6,0,3,2007.0,2,2.0,484.0,5,5,2,0,30,0,0,0,0,3,4,0,2468.0,19744.0,9872,56,971388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,179900
70.0,10552,1,1,0,3,0,2,5,5,1959,1959,0,3,3,0.0,3,4,1,4,4,3,5,1018.0,6,0.0,380.0,1398.0,2,1,1700,0,0,1700,0.0,1.0,1,1,4,1,2,6,6,1,2,1959.0,2,2.0,447.0,5,5,2,0,38,0,0,0,0,3,4,0,3098.0,15490.0,8500,30,875673.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,165500
60.0,7313,1,1,3,3,0,2,9,5,2005,2005,0,8,8,246.0,0,4,2,0,4,3,2,1153.0,6,0.0,408.0,1561.0,0,1,1561,0,0,1561,1.0,0.0,2,0,2,1,0,6,6,1,2,2005.0,0,2.0,556.0,5,5,2,203,47,0,0,0,0,3,4,0,3122.0,28098.0,14049,54,1114780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,277500
108.0,13418,1,1,3,3,0,5,8,5,2004,2005,0,12,13,132.0,2,4,2,0,4,0,6,0.0,6,0.0,1117.0,1117.0,0,1,1132,1320,0,2452,0.0,0.0,3,1,4,1,2,9,6,1,2,2004.0,0,3.0,691.0,5,5,2,113,32,0,0,0,0,3,4,0,3569.0,28552.0,19616,72,1384764.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,309000
112.0,10859,1,1,3,3,0,2,5,5,1994,1995,0,12,13,0.0,3,4,2,2,4,3,6,0.0,6,0.0,1097.0,1097.0,0,1,1097,0,0,1097,0.0,0.0,1,1,3,1,3,6,6,0,3,1995.0,3,2.0,672.0,5,5,2,392,64,0,0,0,0,3,4,0,2194.0,10970.0,5485,30,1339968.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,145000
74.0,8532,1,1,3,3,0,2,5,6,1954,1990,0,13,14,650.0,3,4,1,4,4,3,5,1213.0,6,0.0,84.0,1297.0,2,1,1297,0,0,1297,0.0,1.0,1,0,3,1,3,5,6,1,5,1954.0,0,2.0,498.0,5,5,2,0,0,0,0,0,0,3,4,0,2594.0,12970.0,6485,25,973092.0,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153000
68.0,7922,1,1,3,3,0,2,5,7,1953,2007,0,12,13,0.0,3,2,1,4,4,3,2,731.0,6,0.0,326.0,1057.0,4,1,1057,0,0,1057,1.0,0.0,1,0,3,1,2,5,6,0,3,1953.0,3,1.0,246.0,5,5,2,0,52,0,0,0,0,3,4,0,2114.0,10570.0,5285,25,480438.0,1,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,109000
65.0,6040,1,1,3,3,0,2,4,5,1955,1955,0,0,10,0.0,3,4,2,3,2,4,4,0.0,4,0.0,0.0,0.0,4,0,1152,0,0,1152,0.0,0.0,2,0,2,2,1,6,6,0,3,0.0,1,0.0,0.0,3,3,0,0,0,0,0,0,0,3,4,0,1152.0,4608.0,4608,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,82000
84.0,8658,1,1,3,3,0,2,6,5,1965,1965,0,13,14,101.0,3,4,1,4,4,3,5,643.0,6,0.0,445.0,1088.0,0,1,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,6,1,5,1965.0,2,2.0,440.0,5,5,2,0,138,0,0,0,0,3,1,0,2412.0,14472.0,7944,36,864600.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160000
115.0,16905,1,1,3,3,0,2,5,6,1959,1959,0,12,13,0.0,3,2,1,4,4,1,1,967.0,6,0.0,383.0,1350.0,2,1,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,6,2,2,1959.0,2,1.0,308.0,5,5,1,0,104,0,0,0,0,3,4,0,2678.0,13390.0,6640,25,603372.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,170000
66.5,9180,1,1,0,3,0,6,5,7,1983,1983,0,6,6,0.0,3,4,1,2,4,0,0,747.0,3,93.0,0.0,840.0,2,1,884,0,0,884,1.0,0.0,1,0,2,1,2,5,6,0,3,1983.0,2,2.0,504.0,5,2,2,240,0,0,0,0,0,3,2,0,1724.0,8620.0,4420,25,999432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,144000
70.0,9200,1,1,0,3,0,2,5,6,1975,1980,0,12,13,0.0,3,4,1,2,4,0,3,280.0,1,491.0,167.0,938.0,4,1,938,0,0,938,1.0,0.0,1,0,3,1,3,5,6,0,3,1977.0,3,1.0,308.0,5,5,2,145,0,0,0,0,0,3,2,0,1876.0,9380.0,4690,25,608300.0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,130250
70.0,7945,1,1,3,3,0,2,5,6,1959,1959,0,3,14,0.0,3,4,1,4,4,3,0,179.0,1,506.0,465.0,1150.0,0,1,1150,0,0,1150,1.0,0.0,1,0,3,1,3,6,6,0,3,1959.0,2,1.0,300.0,5,5,2,0,0,0,0,0,0,3,4,0,2300.0,11500.0,5750,30,587700.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,141000
61.0,7658,1,1,3,3,0,2,9,5,2005,2005,0,8,8,412.0,0,4,2,0,4,3,2,456.0,6,0.0,1296.0,1752.0,0,1,1752,0,0,1752,1.0,0.0,2,0,2,1,0,6,6,1,2,2005.0,2,2.0,576.0,5,5,2,196,82,0,0,0,0,3,4,0,3504.0,31536.0,15768,54,1154880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,319900
48.0,12822,1,1,0,3,0,0,7,5,2003,2003,0,12,13,0.0,2,4,2,0,4,3,2,1351.0,6,0.0,83.0,1434.0,0,1,1518,631,0,2149,1.0,0.0,1,1,1,1,2,6,6,1,0,2003.0,2,2.0,670.0,5,5,2,168,43,0,0,198,0,3,4,0,3583.0,25081.0,15043,42,1342010.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,239686
84.0,11096,1,1,3,3,0,2,8,5,2006,2006,0,12,13,0.0,2,4,2,2,4,0,2,24.0,6,0.0,1632.0,1656.0,0,1,1656,0,0,1656,0.0,0.0,2,0,3,1,2,7,6,0,3,2006.0,2,3.0,826.0,5,5,2,0,146,0,0,0,0,3,4,0,3312.0,26496.0,13248,56,1656956.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249700
33.0,4456,1,1,3,3,0,5,4,5,1920,2008,0,8,8,0.0,3,4,0,4,4,3,6,0.0,6,0.0,736.0,736.0,2,1,736,716,0,1452,0.0,0.0,2,0,2,3,3,8,6,0,3,0.0,1,0.0,0.0,3,3,0,0,0,102,0,0,0,3,4,0,2188.0,8752.0,5808,32,0.0,1,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,113000
66.0,7742,1,1,3,3,0,2,5,7,1966,1966,0,6,6,0.0,3,4,1,4,4,3,1,763.0,6,0.0,192.0,955.0,0,1,955,0,0,955,1.0,0.0,1,0,3,1,3,6,6,0,3,1966.0,3,1.0,386.0,5,5,2,0,0,0,0,0,0,3,2,0,1910.0,9550.0,4775,30,758876.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
65.0,13869,1,1,1,3,0,5,6,6,1997,1997,0,12,13,0.0,3,4,2,2,4,0,2,182.0,6,0.0,612.0,794.0,2,1,794,676,0,1470,0.0,1.0,2,0,3,1,3,6,6,0,3,1997.0,0,2.0,388.0,5,5,2,0,75,0,0,0,0,3,4,0,2264.0,13584.0,8820,36,774836.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,177000
52.0,6240,1,1,3,3,0,0,6,6,1934,1950,0,13,14,0.0,3,4,2,4,4,3,6,0.0,6,0.0,816.0,816.0,4,1,816,0,360,1176,0.0,0.0,1,0,3,1,3,6,6,1,2,1985.0,3,2.0,528.0,5,5,2,112,0,0,0,0,0,3,2,400,1632.0,9792.0,7056,36,1021152.0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,114500
110.0,8472,0,1,1,0,1,2,5,5,1963,1963,0,13,14,0.0,1,4,1,2,4,1,3,104.0,2,712.0,0.0,816.0,4,0,816,0,0,816,1.0,0.0,1,0,2,1,3,5,6,0,3,1963.0,3,2.0,516.0,5,5,2,106,0,0,0,0,0,3,4,0,1632.0,8160.0,4080,25,1012908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,110000
68.0,50271,1,1,0,2,0,2,9,5,1981,1987,6,14,15,0.0,2,4,1,0,4,1,2,1810.0,6,0.0,32.0,1842.0,2,1,1842,0,0,1842,2.0,0.0,0,1,0,1,2,5,6,1,2,1981.0,0,3.0,894.0,5,5,2,857,72,0,0,0,0,3,4,0,3684.0,33156.0,16578,45,1771014.0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,385000
